epoch,batch,d_loss,g_loss,l1_loss,const_loss,cat_loss
1,1,1.3944662809371948,48.26749801635742,46.35078430175781,1.3351548910140991,0.06813610345125198
1,21,1.0839060544967651,12.607245445251465,11.962997436523438,0.010288620367646217,0.05372567102313042
1,41,0.9272394180297852,11.962761878967285,11.094155311584473,0.008018502034246922,0.04414527118206024
1,61,0.7973417043685913,11.943556785583496,11.20593547821045,0.008891880512237549,0.03638206794857979
1,81,0.7213021516799927,11.91241455078125,11.050704002380371,0.004285293165594339,0.031119421124458313
1,101,0.6198135614395142,11.941930770874023,10.936540603637695,0.008596695959568024,0.027425730600953102
1,121,0.6263124942779541,11.1045503616333,10.291316032409668,0.0066412268206477165,0.024772759526968002
1,141,0.689939558506012,11.389385223388672,10.388957977294922,0.006670092232525349,0.022745804861187935
1,161,0.6569341421127319,11.845170021057129,10.689166069030762,0.007131907157599926,0.021435927599668503
1,181,0.560173749923706,11.23161506652832,10.303105354309082,0.0070708636194467545,0.020146332681179047
1,201,0.8123475313186646,10.767634391784668,10.333160400390625,0.0073817395605146885,0.019081011414527893
1,221,0.514482855796814,11.370803833007812,10.394278526306152,0.008130121976137161,0.01888563297688961
1,241,0.528395414352417,12.053173065185547,10.970492362976074,0.010935943573713303,0.018140649423003197
1,261,0.5917270183563232,12.150294303894043,10.854541778564453,0.005673887208104134,0.01803155429661274
1,281,0.49797898530960083,12.127193450927734,10.938836097717285,0.006339643616229296,0.01759415492415428
1,301,0.5482760667800903,11.797433853149414,10.631311416625977,0.006552116014063358,0.017320534214377403
1,321,0.4482375383377075,11.943831443786621,10.55494499206543,0.0046249572187662125,0.017179328948259354
1,341,0.5846362709999084,12.45754623413086,11.263931274414062,0.007547392509877682,0.017075685784220695
1,361,0.5161470174789429,11.99817943572998,10.53286361694336,0.003939650487154722,0.016961442306637764
1,381,0.47722628712654114,12.000242233276367,10.893407821655273,0.005904589779675007,0.016732219606637955
1,401,0.5516524314880371,12.143802642822266,10.959501266479492,0.0066999513655900955,0.01673971675336361
1,421,0.5622479915618896,11.794731140136719,10.24893569946289,0.0028567539993673563,0.01661917380988598
1,441,0.6013187170028687,12.141611099243164,10.981038093566895,0.007896028459072113,0.016568582504987717
